stock_code,corp_name,event_type,report_nm,news_count,news_sentiment_score,hype_keyword_count,rumor_keyword_count,retail_keyword_count,positive_catalyst_keyword_count,risk_noise_keyword_count,social_attention_score,rumor_noise_score,risk_noise_score,attention_label,rumor_label,risk_label,source_text_sample
039200,오스코텍,major_shareholder_change,최대주주변경을수반하는주식담보제공계약체결              ,5.0,3.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"오스코텍 최대주주변경을수반하는주식담보제공계약체결               major_shareholder_change 오스코텍, 창업주 상속 절차 마무리…김성연 최대주주 체제 전환 | 오스코텍 최대주주, 창업주 장남으로 변경 | [더벨]바토클리맙 중국 권리, 한올바이오와 하버의 동상이몽"
039200,오스코텍,major_shareholder_change,최대주주변경을수반하는주식담보제공계약체결              ,5.0,3.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"오스코텍 최대주주변경을수반하는주식담보제공계약체결               major_shareholder_change 오스코텍, 창업주 상속 절차 마무리…김성연 최대주주 체제 전환 | 오스코텍 최대주주, 창업주 장남으로 변경 | [더벨]바토클리맙 중국 권리, 한올바이오와 하버의 동상이몽"
039200,오스코텍,major_shareholder_change,[기재정정]최대주주변경              ,5.0,3.0,0,0,0,0,0,3.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"오스코텍 [기재정정]최대주주변경               major_shareholder_change 오스코텍, 창업주 상속 절차 마무리…김성연 최대주주 체제 전환 | 오스코텍 최대주주, 창업주 장남으로 변경 | [더벨]바토클리맙 중국 권리, 한올바이오와 하버의 동상이몽"
039200,오스코텍,major_shareholder_change,[기재정정]최대주주변경              ,5.0,3.0,0,0,0,0,0,3.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"오스코텍 [기재정정]최대주주변경               major_shareholder_change 오스코텍, 창업주 상속 절차 마무리…김성연 최대주주 체제 전환 | 오스코텍 최대주주, 창업주 장남으로 변경 | [더벨]바토클리맙 중국 권리, 한올바이오와 하버의 동상이몽"
025560,미래산업,supply_contract,[기재정정]단일판매ㆍ공급계약체결              ,5.0,7.0,0,0,0,2,0,7.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"미래산업 [기재정정]단일판매ㆍ공급계약체결               supply_contract [더벨][thebell interview] ""월배당, 노후 현금흐름으로…자금은 코스닥으... | 대구시, 노후산단 규제 전면 개편…제조업에 '네거티브 방식' 도입 | [차세대 오너진단] ⑧'확장'보다 '리밸런싱'…이규호의 코오롱, 미래사..."
028080,휴맥스홀딩스,merger,[기재정정]주요사항보고서(회사합병결정),5.0,2.0,0,0,0,2,0,7.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"휴맥스홀딩스 [기재정정]주요사항보고서(회사합병결정) merger 휴맥스, 합병 거래 상대가 신세계푸드? 뜬금없는 오기 '갸우뚱' | [오늘의 IR] 에코프로비엠ㆍ한미반도체ㆍ세나테크놀로지 등 | SK디스커버리, 자회사 가치 재평가 속도…주주환원 확대로 시장 신뢰 제..."
089140,넥스턴앤롤코리아,major_shareholder_change,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,5.0,9.0,1,0,0,3,0,12.5,0,0,high_attention,no_rumor_signal,no_risk_noise,"넥스턴앤롤코리아 [기재정정]최대주주변경을수반하는주식담보제공계약체결               major_shareholder_change 방산부터 반도체·의료까지… 대성하이텍, 초정밀 선반 수주 박차 | 이브이첨단소재, 10대1 무상감자 결정…재무구조·주주가치 제고 목적 | 북미·유럽 인프라 투자 수혜… 공작기계 테마주, 실적 턴어라운드 시동"
071950,코아스,lawsuit,소송등의제기ㆍ신청(자율공시:일정금액미만의청구)              ,5.0,3.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"코아스 소송등의제기ㆍ신청(자율공시:일정금액미만의청구)               lawsuit 유증에 자산 회수까지…코아스, 현금 곳간 채운다 | 한샘, 가구 브랜드평판 1위 탈환…에이스침대·퍼시스 제쳤다 | [브랜드평판] 한샘, 가구 상장기업 7월 1위... 에이스침대, 퍼시스 뒤쫓..."
001260,남광토건,investment_decision,투자판단관련주요경영사항              ,5.0,4.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,남광토건 투자판단관련주요경영사항               investment_decision 7월 24일 개장 전 주요 공시 | “수도권 정비사업 잡아라”…중견사 고군분투 | 부천 '역곡지구 하우스토리' 23일 청약 마감
001420,태원물산,lawsuit,[기재정정]소송등의제기ㆍ신청(경영권분쟁소송)              ,5.0,4.0,0,0,0,1,1,5.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"태원물산 [기재정정]소송등의제기ㆍ신청(경영권분쟁소송)               lawsuit [코스피] IPARK현대산업개발·한국철강 등 35개사, 24일 자사주 매입 | [코스피] SIMPAC·KT 등 34개사, 23일 자사주 매입 | [코스피] 한화엔진·메리츠금융지주 등 34개사, 22일 자사주 매입"
