stock_code,corp_name,event_type,report_nm,news_count,news_sentiment_score,hype_keyword_count,rumor_keyword_count,retail_keyword_count,positive_catalyst_keyword_count,risk_noise_keyword_count,social_attention_score,rumor_noise_score,risk_noise_score,attention_label,rumor_label,risk_label,source_text_sample
065420,에스아이리소스,investment_decision,투자판단관련주요경영사항              (대표이사 및 사내이사에 대한 횡령·배임 고소 접수),5.0,-2.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"에스아이리소스 투자판단관련주요경영사항              (대표이사 및 사내이사에 대한 횡령·배임 고소 접수) investment_decision [N2 모닝 경제 브리핑-7월 16일] 美 증시, 물가 안정 기대에 일제히 상승... | 에스아이리소스, 풍문 등 조회결과→주권매매거래 7월 16일 해제 | 에스아이리소스, 임시주총 결의 효력정지…대표·사외이사 직무도 정지"
065420,에스아이리소스,investment_decision,투자판단관련주요경영사항              (대표이사 및 사내이사에 대한 횡령·배임 고소 접수),5.0,-2.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"에스아이리소스 투자판단관련주요경영사항              (대표이사 및 사내이사에 대한 횡령·배임 고소 접수) investment_decision [N2 모닝 경제 브리핑-7월 16일] 美 증시, 물가 안정 기대에 일제히 상승... | 에스아이리소스, 풍문 등 조회결과→주권매매거래 7월 16일 해제 | 에스아이리소스, 임시주총 결의 효력정지…대표·사외이사 직무도 정지"
200230,텔콘RF제약,major_shareholder_change,기타시장안내(최대주주의의무보유관련)              (최대주주의 의무보유 이행 관련),5.0,0.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"텔콘RF제약 기타시장안내(최대주주의의무보유관련)              (최대주주의 의무보유 이행 관련) major_shareholder_change 텔콘RF제약, 최대주주 의무보유 이행→투자주의 환기종목 방지 | 7월 14일 주식시장 주요공시 | 7월 15일 개장 전 주요 공시"
013810,스페코,major_shareholder_change,최대주주변경              ,5.0,11.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"스페코 최대주주변경               major_shareholder_change 7월 16일 개장 전 주요 공시 | [N2 모닝 경제 브리핑-7월 16일] 美 증시, 물가 안정 기대에 일제히 상승... | 스페코, 최대주주 넥사코리아로 변경…지분 33.55% 인수"
002210,동성제약,disclosure_violation,불성실공시법인지정              ,5.0,-1.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"동성제약 불성실공시법인지정               disclosure_violation [N2 모닝 경제 브리핑-7월 16일] 美 증시, 물가 안정 기대에 일제히 상승... | 상장 제약·바이오 1Q 평균 총차입금의존도 코스피 22.59%·코스닥 20.65% | [HIT알공]클래시스, 삼성전자 출신 윤준오 대표 선임"
217730,강스템바이오텍,investment_decision,투자판단관련주요경영사항              (기술도입 계약 체결),5.0,13.0,0,0,0,2,0,7.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"강스템바이오텍 투자판단관련주요경영사항              (기술도입 계약 체결) investment_decision 7월 16일 개장 전 주요 공시 | 1.6조 기술수출 경험한 큐라클... MT-103 잇는 다음 타자는 | 강스템바이오텍, 서울대와 특허출원 기술 도입 계약 체결"
065420,에스아이리소스,lawsuit,소송등의판결ㆍ결정              ,5.0,-2.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"에스아이리소스 소송등의판결ㆍ결정               lawsuit [N2 모닝 경제 브리핑-7월 16일] 美 증시, 물가 안정 기대에 일제히 상승... | 에스아이리소스, 풍문 등 조회결과→주권매매거래 7월 16일 해제 | 에스아이리소스, 임시주총 결의 효력정지…대표·사외이사 직무도 정지"
065420,에스아이리소스,lawsuit,소송등의판결ㆍ결정              ,5.0,-2.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"에스아이리소스 소송등의판결ㆍ결정               lawsuit [N2 모닝 경제 브리핑-7월 16일] 美 증시, 물가 안정 기대에 일제히 상승... | 에스아이리소스, 풍문 등 조회결과→주권매매거래 7월 16일 해제 | 에스아이리소스, 임시주총 결의 효력정지…대표·사외이사 직무도 정지"
291230,엔피,major_shareholder_change,최대주주변경              ,5.0,7.0,0,0,0,0,0,3.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"엔피 최대주주변경               major_shareholder_change 콘텐츠 기획부터 AI·VFX·XR까지...컴투스엔 공식 출범 | 7월 16일 개장 전 주요 공시 | [N2 모닝 경제 브리핑-7월 16일] 美 증시, 물가 안정 기대에 일제히 상승..."
069460,대호에이엘,lawsuit,소송등의판결ㆍ결정              ,5.0,1.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"대호에이엘 소송등의판결ㆍ결정               lawsuit [N2 모닝 경제 브리핑-7월 16일] 美 증시, 물가 안정 기대에 일제히 상승... | [이넷뉴스 브랜드평판] 고려아연, 비철금속 상장기업 7월 1위···풍산·... | 7월 13일 주식시장 주요공시"
024720,콜마홀딩스,major_shareholder_change,최대주주등소유주식변동신고서              ,5.0,2.0,0,0,0,0,0,3.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"콜마홀딩스 최대주주등소유주식변동신고서               major_shareholder_change 콜마, 일본에 ‘컨디션’ 판매거점 구축…숙취해소제 해외 공략 속도 | 컨디션 들고 일본으로…콜마글로벌, 현지 판매 법인 설립 | 에이블런, AX 교육 설계 기준 공개"
235980,메드팩토,investment_decision,투자판단관련주요경영사항(임상시험계획승인신청)              (MP2021 호주 임상1상 시험 계획 승인신청),5.0,1.0,0,0,0,2,0,7.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"메드팩토 투자판단관련주요경영사항(임상시험계획승인신청)              (MP2021 호주 임상1상 시험 계획 승인신청) investment_decision 7월 16일 개장 전 주요 공시 | 메드팩토, 파골세포 억제제 ‘MP2021’ 호주 1상 신청 | [속보] 메드팩토, 골질환 신약 후보 MP2021 호주 1상 IND 신청"
348370,엔켐,merger,회사합병결정(종속회사의주요경영사항)              ,5.0,7.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"엔켐 회사합병결정(종속회사의주요경영사항)               merger 7월 16일 개장 전 주요 공시 | 코스피·코스닥 전 거래일(15일) 주요공시...비비안, 주당 1.0주 무상증자... | [주요공시] 서진시스템, 한화오션, 남양유업, 신성이엔지, 이수페타시스..."
