stock_code,candidate_date,candidate_pool_date,signal_date,prediction_date,candidate_action,prediction_direction,prediction_score,final_price_signal_score,price_candidate_score,price_signal_score_v1,price_score_base,supplementary_score,base_momentum_score,volume_confirmation_score,liquidity_score,volatility_penalty,overextension_penalty,reversal_risk_penalty,news_risk_penalty,attention_noise_penalty,market_regime_penalty,healthy_context_score,final_price_signal_score_v2,score_version,v3_momentum_quality_score,v3_volume_quality_score,v3_liquidity_quality_score,v3_stability_score,v3_overextension_penalty,v3_reversal_penalty,v3_noise_penalty,v3_final_score,final_price_signal_score_v3,experimental_score_version,signal_label,close,return_1d,return_5d,return_20d,ma5,ma20,volume_ratio_20d,volatility_20d,price_source,corp_name,stock_name,event_type,social_attention_label,social_risk_label,news_risk_score,news_negative_keyword_count,news_risk_keyword_count,source_file,candidate_rank,selected_pick,selection_reason,v3_rank,v3_selected_pick,v3_selection_reason
089860,2026-08-12,2026-08-12,2026-08-12,2026-08-12,BUY_CANDIDATE,positive,77.63,77.63,77.63,97.88,97.88,0,71.0,4.57,3,3.95,0.0,0.0,0.0,0.0,0,3,77.63,v2_conservative_ranker,45.19,5.0,6,9.07,0.01,0.0,0.0,65.25,65.25,v3_stability_ranker,price_momentum,44000.0,-0.0222,0.1168,0.2717,42460.0,39282.5,1.9146,0.0329,pykrx,,,,medium_attention,no_risk_noise,,,,data/raw/price_089860_20260414_20260812.csv,1,True,Top 20 by conservative v2 price signal score,53,False,Broad evaluation pool candidate
109070,2026-08-12,2026-08-12,2026-08-12,2026-08-12,BUY_CANDIDATE,positive,76.16,76.16,76.16,120.11,120.11,0,77.8,3.0,3,4.5,1.24,1.9,0.0,0.0,0,0,76.16,v2_conservative_ranker,48.7,-2.7,4,4.38,8.51,9.99,0.0,35.88,35.88,v3_stability_ranker,strong_price_momentum,1651.0,0.0416,0.1643,0.1371,1524.6,1410.4,3.3651,0.0375,pykrx,,,,,,,,,data/raw/price_109070_20260414_20260812.csv,2,True,Top 20 by conservative v2 price signal score,208,False,Broad evaluation pool candidate
030610,2026-08-12,2026-08-12,2026-08-12,2026-08-12,BUY_CANDIDATE,positive,76.1,76.1,76.1,96.84,99.84,-3,73.08,3.43,3,4.42,0.0,0.0,0.0,0.0,2,3,76.1,v2_conservative_ranker,57.0,8.0,6,11.48,0.0,0.0,2.0,80.48,80.48,v3_stability_ranker,strong_price_momentum,10280.0,0.0188,0.0501,0.0878,10110.0,9630.0,1.6869,0.0368,unknown,교보증권,교보증권,lawsuit,,,,,,data/raw/price_030610_20260713_20260812.csv,3,True,Top 20 by conservative v2 price signal score,5,True,Experimental Top 20 by stability-first v3 score
126880,2026-08-12,2026-08-12,2026-08-12,2026-08-12,BUY_CANDIDATE,positive,75.07,75.07,75.07,91.37,91.37,0,67.43,5.35,3,3.71,0.0,0.0,0.0,0.0,0,3,75.07,v2_conservative_ranker,53.0,5.0,6,12.37,0.0,0.0,0.0,76.36,76.36,v3_stability_ranker,price_momentum,2930.0,0.0,0.1057,0.0693,2781.0,2684.0,2.0702,0.0309,pykrx,,,,,,,,,data/raw/price_126880_20260414_20260812.csv,4,True,Top 20 by conservative v2 price signal score,13,True,Experimental Top 20 by stability-first v3 score
064400,2026-08-12,2026-08-12,2026-08-12,2026-08-12,WATCHLIST,neutral_positive,71.49,71.49,71.49,86.94,86.94,0,68.45,3.32,3,6.08,0.2,0.0,0.0,0.0,0,3,71.49,v2_conservative_ranker,57.0,8.0,6,6.39,2.83,0.91,0.0,73.65,73.65,v3_stability_ranker,price_momentum,77300.0,0.0225,0.0546,0.1712,74240.0,67025.0,1.6648,0.0507,pykrx,,,,,,,,,data/raw/price_064400_20260414_20260812.csv,5,True,Top 20 by conservative v2 price signal score,19,True,Experimental Top 20 by stability-first v3 score
019680,2026-08-12,2026-08-12,2026-08-12,2026-08-12,WATCHLIST,neutral_positive,70.8,70.8,70.8,85.14,85.14,0,66.16,4.97,3,6.34,0.0,0.0,0.0,0.0,0,3,70.8,v2_conservative_ranker,57.0,5.0,6,5.08,0.0,1.25,0.0,71.83,71.83,v3_stability_ranker,price_momentum,1036.0,-0.0991,0.0615,0.086,1078.8,962.15,1.9949,0.0528,pykrx,,,,low_attention,no_risk_noise,,,,data/raw/price_019680_20260414_20260812.csv,6,True,Top 20 by conservative v2 price signal score,26,False,Broad evaluation pool candidate
134790,2026-08-12,2026-08-12,2026-08-12,2026-08-12,WATCHLIST,neutral_positive,70.41,70.41,70.41,93.55,93.55,0,70.24,2.31,3,2.14,0.0,0.0,6.0,0.0,0,3,70.41,v2_conservative_ranker,57.0,8.0,6,14.33,0.0,0.0,9.0,76.33,76.33,v3_stability_ranker,strong_price_momentum,20700.0,0.0197,0.0615,0.0883,19716.0,19429.5,1.4614,0.0178,pykrx,,,,,,6,2,2,data/raw/price_134790_20260414_20260812.csv,7,True,Top 20 by conservative v2 price signal score,14,True,Experimental Top 20 by stability-first v3 score
001630,2026-08-12,2026-08-12,2026-08-12,2026-08-12,WATCHLIST,neutral_positive,69.64,69.64,69.64,85.59,85.59,0,65.16,0.75,3,2.27,0.0,0.0,0.0,0.0,0,3,69.64,v2_conservative_ranker,57.0,8.0,6,14.16,0.0,0.0,0.0,85.16,85.16,v3_stability_ranker,strong_price_momentum,40500.0,-0.0012,0.0318,0.0279,40210.0,38975.0,1.1509,0.0189,pykrx,,,,,,,,,data/raw/price_001630_20260414_20260812.csv,8,True,Top 20 by conservative v2 price signal score,2,True,Experimental Top 20 by stability-first v3 score
215480,2026-08-12,2026-08-12,2026-08-12,2026-08-12,WATCHLIST,neutral_positive,68.83,68.83,68.83,96.21,96.21,0,72.53,-2.0,2,3.71,0.0,0.0,0.0,0.0,0,0,68.83,v2_conservative_ranker,53.0,-3.0,1,9.37,3.14,0.0,0.0,57.23,57.23,v3_stability_ranker,strong_price_momentum,2170.0,0.0284,0.153,0.101,2087.6,1963.5,0.5417,0.0309,pykrx,,,,,,,,,data/raw/price_215480_20260414_20260812.csv,9,True,Top 20 by conservative v2 price signal score,101,False,Broad evaluation pool candidate
039200,2026-08-12,2026-08-12,2026-08-12,2026-08-12,WATCHLIST,neutral_positive,68.79,68.79,68.79,100.48,100.48,0,71.0,5.23,3,5.76,4.68,0.0,0.0,0.0,0,0,68.79,v2_conservative_ranker,41.2,5.0,6,6.8,15.5,0.6,0.0,42.91,42.91,v3_stability_ranker,price_momentum,38800.0,0.0374,0.1548,0.3857,36900.0,32300.0,2.0466,0.048,pykrx,,,,,,,,,data/raw/price_039200_20260414_20260812.csv,10,True,Top 20 by conservative v2 price signal score,185,False,Broad evaluation pool candidate
