source_provider,query,news_count,unique_source_count,positive_keyword_count,negative_keyword_count,risk_keyword_count,attention_keyword_count,news_attention_score,news_risk_score,top_titles
google_news_rss,001630,5,1,0,1,0,0,5,1,"종근당홀딩스(001630) - 매일경제 마켓 | 종근당홀딩스 (001630) - ThinkPool | 종근당홀딩스(001630), 종근당건강 락토핏에 집중! - Naver Blog"
google_news_rss,004780,5,1,0,3,1,0,5,5,"대륙제관, 불성실공시법인 지정 예고 - 디지털투데이 | 대륙제관(004780) - 매일경제 마켓 | 대림제지, 포장재주 저PER 1위... 5.24배 - 버핏연구소"
google_news_rss,005710,5,1,0,1,0,1,7,1,"대원산업, 애프터마켓서 12%대 급등 - 연합뉴스 | [실적속보]대원산업, 3년 중 가장 낮은 영업이익, 매출액은 전년동기 대비 -13%↓ (연결) - ThinkPool | [MK 골든크로스 돌파종목 : 한화솔루션(125020) & 코이즈(005710)] - 매일경제"
google_news_rss,006060,5,1,2,3,0,0,7,3,"대한민국 NO1 가치투자포털 - 아이투자 | 화승인더스트리, 지난해 당기순이익 96억9635만9000원…전년 대비 79.3% 감소 - 디지털투데이 | 화승인더 (006060) - ThinkPool"
google_news_rss,008930,5,1,2,1,0,0,7,1,"한미사이언스 2분기 영업이익 591억원…70.9%↑ - 연합뉴스 | InvestingPro의 적정가치 분석, 한국 주식 50% 수익률 달성 By Investing.com - Investing.com 한국어 | '사업형 지주사' 한미사이언스, 2분기 영업익 71%↑(종합) - KB Think"
google_news_rss,018260,5,1,2,2,0,0,7,2,"삼성에스디에스(018260)저점에선 물량 모아둘 기회로 보이며, 이후 전망 및 대응전략. - ThinkPool | 삼성SDS, 확실한 캡티브 AI 수요 바탕 10조원 투자 계획·글로벌 빅테크 협력 공고 -하나 - 인포스탁데일리 | 투자정보 - 매일경제 마켓"
google_news_rss,018470,5,1,3,2,0,1,10,2,"조일알미늄(018470)밀릴때마다 물량 모아둘 기회로 보이며 이후 전망 및 대응전략. - ThinkPool | 대한민국 NO1 가치투자포털 - 아이투자 | InvestingPro, 조일알미늄 48% 하락 21개월 전 미리 경고 By Investing.com - Investing.com 한국어"
google_news_rss,018700,5,1,3,3,0,1,10,3,"특징주, 졸스-영화 테마 상승세에 22.93% ↑ - 매일경제 마켓 | 졸스, 상반기 영업익 12억원 흑자전환…""사업 재편 효과"" - edaily.co.kr | 졸스, 100억원 제3자배정 유상증자 - 연합뉴스"
google_news_rss,023760,5,1,3,2,0,0,8,2,"한국캐피탈, 2대 1 주식병합 결정 - edaily.co.kr | 한국캐피탈, 보통주 1주당 40원 결산 현금배당 결정 - 디지털투데이 | 한국캐피탈, 회사채 500억 조달…영업 확대 실탄 채운다 - ibtomato.com"
google_news_rss,038530,5,1,0,2,0,1,7,2,"케이바이오랩스, 20억원 유상증자…미래아이앤지에 제3자배정 - 연합뉴스 | 케이바이오, 보통주 5대 1 주식병합 결정 - 디지털투데이 | 케이바이오컴퍼니, 주식병합에 따른 매매거래 정지…14일부터 - edaily.co.kr"
google_news_rss,114450,5,1,2,2,0,1,9,2,"강원특별자치도교육청교육연수원 6급 미래인재 양성과정 6기, 퍼실리테이터 과정 이수 및 자격 취득 - 시사줌뉴스 | [실적속보]그린생명과학, 3년 중 최고 매출 달성, 영업이익은 흑자전환 (개별) - ThinkPool | 한국표면처리공업협동조합 ‘안전보건 통합 구독형 시스템’ 구축 사업비 확보 - 중소기업뉴스"
google_news_rss,230360,5,1,1,4,2,1,8,8,"개발원 울산센터·㈜좋은일자리, 청년 인턴 직무역량 강화 위해 맞손 - 에이블뉴스 | 에코마케팅, InvestingPro의 저평가 시그널 후 64% 급등 By Investing.com - Investing.com 한국어 | 베인캐피탈, 에코마케팅 2차 공개매수 종료…지분율 약 91% 확보 - 연합뉴스"
google_news_rss,253450,5,1,0,1,0,0,5,1,"한투증권, 스튜디오드래곤 목표가↓…""밸류에이션 회복 지연"" - 연합뉴스 | 스튜디오드래곤, 턴어라운드 가시화 구간-삼성 - 마켓인 | 영종소방서, 주행 중인 고소작업차 화재 신속 진압 - 소방방재신문"
google_news_rss,290270,5,1,2,1,0,1,9,1,"휴네시온(290270) - ThinkPool | [강세 토픽] 원격근무(재택근무) 테마, 링네트 +11.60%, 휴네시온 +11.07% - 조선비즈 - Chosunbiz | 대한민국 NO1 가치투자포털 - 아이투자"
google_news_rss,309930,5,1,0,3,0,0,5,3,"조이웍스앤코, 주당 3.0주 무상증자 결정 - 연합뉴스 | [실적속보]조이웍스앤코, 올해 3Q 매출액 74.1억(-32%) 영업이익 -11.8억(적자지속) (연결) - ThinkPool | [52주 최저가] 삼성스팩13호, 전일비 -29.06% ↓... 현재가 2465원 - 버핏연구소"
google_news_rss,340570,5,1,0,2,0,0,5,2,"티앤엘, 주당 1.0주 무상증자 결정 - 연합뉴스 | 티앤엘, 794만주 무상증자 결정 - 마켓인 | 티앤엘, 무상증자 결의→주권매매거래 7월23일 정지 - topstarnews.net"
google_news_rss,340810,5,1,2,3,0,0,7,3,"씨유박스(340810) - 매일경제 마켓 | [코스피·코스닥 전 거래일(3일) 주요공시] - 연합뉴스 | 시선AI, 재난안전통신망 A사업 수주→1,889,900,000원 계약 - topstarnews.net"
google_news_rss,368970,5,1,1,3,0,0,6,3,"오에스피, 20억원 유상증자…에스플러스온에 제3자배정 - 연합뉴스 | [코스피·코스닥 전 거래일(28일) 주요공시] - 연합뉴스 | [MK 골든크로스 돌파종목 : 코스모신소재(005070) & 오에스피(368970)] - 매일경제 마켓"
google_news_rss,골프존홀딩스,5,1,0,3,1,0,5,5,"터톤캐피탈, 골프존홀딩스 공개매수에 금감원 진정…주주명부 열람 착수 - 연합인포맥스 | 美 터톤캐피탈, 골프존홀딩스 공개매수 금감원 진정…골프존카운티 매각 '제동' - 인베스트조선 | 골프존홀딩스 '공개매수 공방' 격화…美 터톤캐피탈, 금감원 진정 왜? [fn마켓워치] - v.daum.net"
google_news_rss,풀무원,5,1,3,3,0,0,8,3,"풀무원, 400억 규모 상환전환우선주 발행…재무 구조 개선 나서 - 뉴스핌 | 롯데웰푸드·풀무원, 지역 농가·협력사와 상생 협력 강화 - 연합뉴스 | 삼양식품, AX 전담 조직 신설…풀무원 출신 AI 전문가 영입 - v.daum.net"
