source_provider,query,news_count,unique_source_count,positive_keyword_count,negative_keyword_count,risk_keyword_count,attention_keyword_count,news_attention_score,news_risk_score,top_titles
google_news_rss,005710,5,1,0,1,0,1,7,1,"대원산업, 애프터마켓서 12%대 급등 - 연합뉴스 | [실적속보]대원산업, 3년 중 가장 낮은 영업이익, 매출액은 전년동기 대비 -13%↓ (연결) - ThinkPool | [MK 골든크로스 돌파종목 : 한화솔루션(125020) & 코이즈(005710)] - 매일경제"
google_news_rss,006060,5,1,3,3,0,0,8,3,"대한민국 NO1 가치투자포털 - 아이투자 | 화승인더스트리, 지난해 당기순이익 96억9635만9000원…전년 대비 79.3% 감소 - 디지털투데이 | 화승인더 (006060) - ThinkPool"
google_news_rss,008470,5,1,1,1,0,0,6,1,"부스타, 주당 1.0주 무상증자 결정 - 연합뉴스 | 부스타, 보통주 840만4800주 무상증자 결정 - 디지털투데이 | 김성훈 상무, 부스타 주식 보유 증가 - 디지털투데이"
google_news_rss,008930,5,1,0,2,0,0,5,2,"[코스피·코스닥 전 거래일(28일) 주요공시] - 연합뉴스 | 한미사이언스 2분기 영업이익 591억원…70.9%↑ - 매일경제 마켓 | 한미사이언스, 2분기 영업익 591억원…전년 대비 70.9%↑(상보) - KB Think"
google_news_rss,009540,5,1,5,2,0,0,10,2,"HD한국조선해양 'AI 조선소' 구축…지멘스와 차세대 플랫폼 계약 - 연합뉴스 | HD한국조선해양, '지속되는 자회사 실적 성장' 증권사 발표에 강세 - 매일경제 마켓 | AI조선소 짓고 美수송함 공동 개발…마스가 본궤도 - 서울경제"
google_news_rss,018260,5,1,2,2,0,0,7,2,"삼성에스디에스(018260)저점에선 물량 모아둘 기회로 보이며, 이후 전망 및 대응전략. - ThinkPool | 삼성SDS, 확실한 캡티브 AI 수요 바탕 10조원 투자 계획·글로벌 빅테크 협력 공고 -하나 - 인포스탁데일리 | 투자정보 - 매일경제 마켓"
google_news_rss,018470,5,1,3,2,0,1,10,2,"조일알미늄(018470)밀릴때마다 물량 모아둘 기회로 보이며 이후 전망 및 대응전략. - ThinkPool | 대한민국 NO1 가치투자포털 - 아이투자 | InvestingPro, 조일알미늄 48% 하락 21개월 전 미리 경고 By Investing.com - Investing.com 한국어"
google_news_rss,024720,5,1,0,3,0,0,5,3,"콜마홀딩스, 최대주주등 보통주 1만주 감소…이현수 장내매도 - 디지털투데이 | “신약클러스터도 못 살렸다”…매각 부인하던 우정바이오, 콜마에 경영권 넘긴다 - 팜이데일리 | 콜마홀딩스, 최대주주등 보유주식 5000주 감소 - 디지털투데이"
google_news_rss,053580,5,1,3,2,0,0,8,2,"웹케시, AI 사업설명회 개최… 금융 AI 시장 본격 공략 - 매일타임즈 | 웹케시, 87억원 규모 IBK뱅킹 리빌딩 계약 - 서울경제 | [실적속보]웹케시, 올해 1Q 매출액 178억(-8.1%) 영업이익 26.5억(-26%) (개별) - ThinkPool"
google_news_rss,114450,5,1,2,2,0,1,9,2,"강원특별자치도교육청교육연수원 6급 미래인재 양성과정 6기, 퍼실리테이터 과정 이수 및 자격 취득 - 시사줌뉴스 | [실적속보]그린생명과학, 3년 중 최고 매출 달성, 영업이익은 흑자전환 (개별) - ThinkPool | 한국표면처리공업협동조합 ‘안전보건 통합 구독형 시스템’ 구축 사업비 확보 - 중소기업뉴스"
