stock_code,corp_name,event_type,report_nm,news_count,news_sentiment_score,hype_keyword_count,rumor_keyword_count,retail_keyword_count,positive_catalyst_keyword_count,risk_noise_keyword_count,social_attention_score,rumor_noise_score,risk_noise_score,attention_label,rumor_label,risk_label,source_text_sample
005960,동부건설,investment_decision,투자판단관련주요경영사항              ,5.0,10.0,0,0,0,3,0,9.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"동부건설 투자판단관련주요경영사항               investment_decision 동부건설, 1402억원 장지차고지 입체화사업 수주 | 호재 품은 대단지가 뜬다…하반기 분양 달굴 '개발 프리미엄' | [오늘의 건설 브리핑] AI·채용·공공임대까지···하반기 '미래 경쟁력..."
183490,엔지켐생명과학,lawsuit,소송등의판결ㆍ결정              (경영권 분쟁 소송)(검사인 선임),5.0,3.0,1,0,0,0,1,6.5,0,3,medium_attention,no_rumor_signal,risk_noise_detected,"엔지켐생명과학 소송등의판결ㆍ결정              (경영권 분쟁 소송)(검사인 선임) lawsuit 7월 21일 주식시장 주요공시 | [N2 모닝 경제 브리핑-7월 22일] 美 증시, 반도체주 저가매수세 유입 속... | [제약 Weekly]엔지켐생명과학, 임시주총 앞두고 의결권 공방"
183490,엔지켐생명과학,lawsuit,소송등의판결ㆍ결정              (경영권 분쟁 소송)(검사인 선임),5.0,3.0,1,0,0,0,1,6.5,0,3,medium_attention,no_rumor_signal,risk_noise_detected,"엔지켐생명과학 소송등의판결ㆍ결정              (경영권 분쟁 소송)(검사인 선임) lawsuit 7월 21일 주식시장 주요공시 | [N2 모닝 경제 브리핑-7월 22일] 美 증시, 반도체주 저가매수세 유입 속... | [제약 Weekly]엔지켐생명과학, 임시주총 앞두고 의결권 공방"
183490,엔지켐생명과학,lawsuit,소송등의제기ㆍ신청(경영권분쟁소송)              (검사인 선임),5.0,3.0,1,0,0,0,1,6.5,0,3,medium_attention,no_rumor_signal,risk_noise_detected,"엔지켐생명과학 소송등의제기ㆍ신청(경영권분쟁소송)              (검사인 선임) lawsuit 7월 21일 주식시장 주요공시 | [N2 모닝 경제 브리핑-7월 22일] 美 증시, 반도체주 저가매수세 유입 속... | [제약 Weekly]엔지켐생명과학, 임시주총 앞두고 의결권 공방"
183490,엔지켐생명과학,lawsuit,소송등의제기ㆍ신청(경영권분쟁소송)              (검사인 선임),5.0,3.0,1,0,0,0,1,6.5,0,3,medium_attention,no_rumor_signal,risk_noise_detected,"엔지켐생명과학 소송등의제기ㆍ신청(경영권분쟁소송)              (검사인 선임) lawsuit 7월 21일 주식시장 주요공시 | [N2 모닝 경제 브리핑-7월 22일] 美 증시, 반도체주 저가매수세 유입 속... | [제약 Weekly]엔지켐생명과학, 임시주총 앞두고 의결권 공방"
002990,금호건설,investment_decision,투자판단관련주요경영사항              ,5.0,0.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"금호건설 투자판단관련주요경영사항               investment_decision “현장 안전관리 총력”…중부발전, 함안복합발전소 건설현장 CEO 주관 ... | 이영조 중부발전 사장 혹서기 특별 안전점검 | 중부발전 이영조 사장, 여름철 온열질환·악천후 따른 현장 안전확보 위..."
114450,그린생명과학,major_shareholder_change,최대주주변경              ,5.0,2.0,1,0,0,0,0,6.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"그린생명과학 최대주주변경               major_shareholder_change 반도체 '투톱' 반등에 코스피 3.6% 급등…6700선 회복 | [대학 뉴스브리핑] 삼육대·이화여대·중앙대 | 유성생명과학고, '친환경 웨딩' 꽃장식에 지속가능한 미래 담아"
0009K0,에임드바이오,investment_decision,[기재정정]투자판단관련주요경영사항(임상시험계획승인신청)              (BI 4060107 (ODS025)의 제 1상 임상시험계획 승인 신청),5.0,9.0,0,0,0,3,0,9.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"에임드바이오 [기재정정]투자판단관련주요경영사항(임상시험계획승인신청)              (BI 4060107 (ODS025)의 제 1상 임상시험계획 승인 신청) investment_decision [HIT알공] 한올바이오파마, 바토클리맙 중화권 라이선스 계약 유지 | 에임드바이오 “기술이전한 FGFR3 ADC, 임상 1상서 객관적 반응 확인” | [바이오 톺아보기]빅파마 꽂힌 '노블 타깃·페이로드' 뭐길래"
009420,한올바이오파마,investment_decision,[기재정정]투자판단관련주요경영사항              ,5.0,5.0,0,0,0,2,0,7.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"한올바이오파마 [기재정정]투자판단관련주요경영사항               investment_decision 한올바이오파마, 바토클리맙 中 계약 해지 무효…중재비 98억원 부담 | [HIT알공] 한올바이오파마, 바토클리맙 중화권 라이선스 계약 유지 | [오늘의 주요공시] SK하이닉스ㆍ삼성바이오에피스ㆍ한화솔루션 등"
203650,드림시큐리티,convertible_bond,주요사항보고서(전환사채권발행결정),5.0,3.0,0,0,0,0,2,3.5,0,6,low_attention,no_rumor_signal,risk_noise_detected,"드림시큐리티 주요사항보고서(전환사채권발행결정) convertible_bond 열쇠·카드 다 사라진다… 슈프리마에이치큐, 생체인식 가치 재조명 | 삼성전자 약세에 삼성페이 관련주 동반 조정 | “에이전틱 AI 시대, 보안 패러다임도 바뀌어야” AI보안연구회 주최 ‘..."
475040,스트라드비젼,supply_contract,단일판매ㆍ공급계약체결              ,5.0,9.0,0,0,0,3,0,9.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"스트라드비젼 단일판매ㆍ공급계약체결               supply_contract 스트라드비젼, 237억 규모 소프트웨어 공급 계약 | 스트라드비젼, 글로벌 멀티비전 소프트웨어 공급→2백37억 1천만 원 수주 | [속보] 스트라드비젼, 237억원 규모 멀티비전 인지 소프트웨어 공급계약..."
475040,스트라드비젼,supply_contract,단일판매ㆍ공급계약체결              ,5.0,9.0,0,0,0,3,0,9.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"스트라드비젼 단일판매ㆍ공급계약체결               supply_contract 스트라드비젼, 237억 규모 소프트웨어 공급 계약 | 스트라드비젼, 글로벌 멀티비전 소프트웨어 공급→2백37억 1천만 원 수주 | [속보] 스트라드비젼, 237억원 규모 멀티비전 인지 소프트웨어 공급계약..."
475040,스트라드비젼,supply_contract,주권매매거래정지              (단일판매공급계약),5.0,9.0,0,0,0,3,1,9.5,0,3,medium_attention,no_rumor_signal,risk_noise_detected,"스트라드비젼 주권매매거래정지              (단일판매공급계약) supply_contract 스트라드비젼, 237억 규모 소프트웨어 공급 계약 | 스트라드비젼, 글로벌 멀티비전 소프트웨어 공급→2백37억 1천만 원 수주 | [속보] 스트라드비젼, 237억원 규모 멀티비전 인지 소프트웨어 공급계약..."
475040,스트라드비젼,supply_contract,주권매매거래정지              (단일판매공급계약),5.0,9.0,0,0,0,3,1,9.5,0,3,medium_attention,no_rumor_signal,risk_noise_detected,"스트라드비젼 주권매매거래정지              (단일판매공급계약) supply_contract 스트라드비젼, 237억 규모 소프트웨어 공급 계약 | 스트라드비젼, 글로벌 멀티비전 소프트웨어 공급→2백37억 1천만 원 수주 | [속보] 스트라드비젼, 237억원 규모 멀티비전 인지 소프트웨어 공급계약..."
137400,피엔티,supply_contract,[기재정정]단일판매ㆍ공급계약체결              ,5.0,7.0,0,0,0,2,0,7.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"피엔티 [기재정정]단일판매ㆍ공급계약체결               supply_contract 오영현 피엔티엠에스 대표 ""5년전 기술유출에 적극 대응""…건식분리막 ... | 반도체 장비 강자의 변신… 코세스, 배터리 제조 공정 핵심 공급사 부각 | 차세대 배터리 제조의 숨은 주역… 케이엔에스, 공정 자동화로 실적 솟..."
061040,알에프텍,merger,[첨부정정]증권신고서(합병),5.0,9.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"알에프텍 [첨부정정]증권신고서(합병) merger AI가 스스로 네트워크 제어… SKT, 차세대 자율 통신망 구축 박차 | 삼성 스마트폰 수혜주 질주…카메라·기판·힌지기업 주가 훨훨 | [52주] 최고가 3개, 최저가 16개... 코스피 7100선 회복"
061040,알에프텍,merger,[첨부정정]증권신고서(합병),5.0,9.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"알에프텍 [첨부정정]증권신고서(합병) merger AI가 스스로 네트워크 제어… SKT, 차세대 자율 통신망 구축 박차 | 삼성 스마트폰 수혜주 질주…카메라·기판·힌지기업 주가 훨훨 | [52주] 최고가 3개, 최저가 16개... 코스피 7100선 회복"
061040,알에프텍,merger,[기재정정]증권신고서(합병),5.0,9.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"알에프텍 [기재정정]증권신고서(합병) merger AI가 스스로 네트워크 제어… SKT, 차세대 자율 통신망 구축 박차 | 삼성 스마트폰 수혜주 질주…카메라·기판·힌지기업 주가 훨훨 | [52주] 최고가 3개, 최저가 16개... 코스피 7100선 회복"
061040,알에프텍,merger,[기재정정]증권신고서(합병),5.0,9.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"알에프텍 [기재정정]증권신고서(합병) merger AI가 스스로 네트워크 제어… SKT, 차세대 자율 통신망 구축 박차 | 삼성 스마트폰 수혜주 질주…카메라·기판·힌지기업 주가 훨훨 | [52주] 최고가 3개, 최저가 16개... 코스피 7100선 회복"
