stock_code,corp_name,event_type,report_nm,news_count,news_sentiment_score,hype_keyword_count,rumor_keyword_count,retail_keyword_count,positive_catalyst_keyword_count,risk_noise_keyword_count,social_attention_score,rumor_noise_score,risk_noise_score,attention_label,rumor_label,risk_label,source_text_sample
066790,씨씨에스,major_shareholder_change,투자판단관련주요경영사항              (최대주주 보유주식 가압류/압류 일부 해제),5.0,-4.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,씨씨에스 투자판단관련주요경영사항              (최대주주 보유주식 가압류/압류 일부 해제) major_shareholder_change 7월 20일 주식시장 주요공시 | 7월 16일 주식시장 주요공시 | [오늘의 증시일정] 엔피·위지웍스튜디오·한국제지·동원금속 등
348950,제이알글로벌리츠,investment_decision,투자판단관련주요경영사항              ,5.0,4.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"제이알글로벌리츠 투자판단관련주요경영사항               investment_decision [더벨][건설부동산 풍향계] 리츠업계, '재투자 준비금' 도입 필요 한목... | 홈플러스·중앙 사태 후폭풍…하이일드펀드 석달간 3445억 순유출 | JR리츠, ETF 의결권 행사 모범 사례될까…""1~2곳 소액주주 힘 실었다"""
397030,에이프릴바이오,investment_decision,투자판단관련주요경영사항              (기술도입 계약 체결),5.0,4.0,0,0,0,2,1,7.5,0,3,medium_attention,no_rumor_signal,risk_noise_detected,"에이프릴바이오 투자판단관련주요경영사항              (기술도입 계약 체결) investment_decision [아주증시포커스] 6월 이후 하락률 1위 K-증시…한달 새 100조 자금 빠져... | 에이프릴바이오 ""플랫폼 직접, 기술은 협력""… 모달리티 확장 지속 | [주요공시] 에이프릴바이오, 효성ITX, SNT에너지, 고려아연, 전진건설로..."
006220,제주은행,disclosure_violation,불성실공시법인지정              ,5.0,2.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"제주은행 불성실공시법인지정               disclosure_violation [오늘의 증시일정] LG디스플레이·제주은행·엔젠바이오 등 | [브랜드평판] 미래에셋자산운용, 연금 7월 1위.... 하나은행, 신한은행 ... | 제주은행, 불성실공시법인 지정→8백만원 제재 부과"
066430,아이로보틱스,lawsuit,소송등의제기ㆍ신청(경영권분쟁소송)              (주주총회결의 취소 등의 소),5.0,3.0,2,0,0,0,1,9.5,0,3,medium_attention,no_rumor_signal,risk_noise_detected,"아이로보틱스 소송등의제기ㆍ신청(경영권분쟁소송)              (주주총회결의 취소 등의 소) lawsuit 새 간판 걸고 띄운 스팩…iM증권 IPO 재시동 [이슈 더보기] | [ICT 종합] 인텔 및 비피엠지 소식 외 | [주식마감] '로봇주' 강세에 코스모로보틱스 상한가... 에브리봇, 스모..."
106240,파인테크닉스,convertible_bond,주요사항보고서(자기전환사채매도결정),5.0,7.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"파인테크닉스 주요사항보고서(자기전환사채매도결정) convertible_bond 파인테크닉스, 올 상반기 LED조명 조달 1위 수성… 시장은 8% 축소 '혼전... | 오르비텍, 파인테크닉스 매각 중도금 수령…""9월 거래 마무리"" | 오르비텍, 파인테크닉스 매각 중도금 수령 ""재무구조 개선 및 핵심 사업..."
276730,한울앤제주,convertible_bond,[기재정정]주요사항보고서(전환사채권발행결정),5.0,1.0,0,0,0,1,1,5.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"한울앤제주 [기재정정]주요사항보고서(전환사채권발행결정) convertible_bond 하이트진로, 음료 상장기업 브랜드평판 1위…롯데칠성 제치고 정상 지켜 | [브랜드평판] 하이로진로, 음료 상장기업 7월 1위... 롯데칠성, 보해양조... | 한울앤제주, 전환사채 전환 주식 8만 7천주 추가상장→유통주식수 확대"
053580,웹케시,supply_contract,단일판매ㆍ공급계약체결              ,5.0,11.0,0,0,0,3,0,9.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"웹케시 단일판매ㆍ공급계약체결               supply_contract 웹케시, 87억 2천만 원 규모 IBK디지털뱅킹 계약→외주생산 추진 | 웹케시, 87억 2천만 원 공급계약→디지털뱅킹 사업 확대 | 자연어 명령으로 AI-외부데이터 연결…쿠콘 ‘AI 에이전트’ 고도화"
071950,코아스,paid_in_capital_increase,[기재정정]주요사항보고서(유상증자결정),5.0,-7.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"코아스 [기재정정]주요사항보고서(유상증자결정) paid_in_capital_increase 7월 20일 주식시장 주요공시 | [특징주] 제이케이시냅스, 30억 유상증자에 휴림로봇 최대주주 변경…재... | [특징주] 제이케이시냅스, 30억 유상증자…최대주주 휴림로봇 변경"
179530,애드바이오텍,convertible_bond,[기재정정]주요사항보고서(전환사채권발행결정),5.0,5.0,1,0,0,0,1,6.5,0,3,medium_attention,no_rumor_signal,risk_noise_detected,애드바이오텍 [기재정정]주요사항보고서(전환사채권발행결정) convertible_bond [주가] 7월 20일 주요 제약·바이오·기기 5% 변동 현황 - 삼천당제약 상... | 제약바이오에 분 '사명 변경' 바람…올해만 12곳 간판 바꿨다 | [머니게임] '원전 테마세력'에 '상폐 세력'까지…대주주 바뀔 때마다 곳...
