stock_code,corp_name,event_type,report_nm,news_count,news_sentiment_score,hype_keyword_count,rumor_keyword_count,retail_keyword_count,positive_catalyst_keyword_count,risk_noise_keyword_count,social_attention_score,rumor_noise_score,risk_noise_score,attention_label,rumor_label,risk_label,source_text_sample
007110,일신석재,supply_contract,단일판매ㆍ공급계약체결              ,5.0,9.0,0,0,0,3,0,9.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"일신석재 단일판매ㆍ공급계약체결               supply_contract 9월 2일 주식시장 주요공시 | 9월 3일 개장 전 주요 공시 | 28억 석공사 계약, 일신석재 GS건설 수주"
0009K0,에임드바이오,investment_decision,[기재정정]투자판단관련주요경영사항(임상시험계획승인신청등결정)              (BI 4060107 (ODS025)의 제 1상 임상시험계획 승인),5.0,6.0,0,0,0,2,0,7.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"에임드바이오 [기재정정]투자판단관련주요경영사항(임상시험계획승인신청등결정)              (BI 4060107 (ODS025)의 제 1상 임상시험계획 승인) investment_decision 민트벤처파트너스, 1호 펀드 결성 5년 만에 원금·기준수익 회수 | 에임드바이오, 'BI 4060107' 고형암 임상1상 IND 프랑스 승인..4개국 확장 | 엔허투 잘나가는데 한미약품은 왜 접근법 뒤집었나"
066790,씨씨에스,major_shareholder_change,투자판단관련주요경영사항              (최대주주 보유주식 압류명령),5.0,3.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"씨씨에스 투자판단관련주요경영사항              (최대주주 보유주식 압류명령) major_shareholder_change 곳간에 800억 있는데 100억에 빼앗기나?... 써니전자, KX그룹이 경영참여... | 9월 2일 주식시장 주요공시 | [공시]씨씨에스 최대주주,지분 압류에 경영권 좌초 위기"
476060,온코닉테라퓨틱스,investment_decision,투자판단관련주요경영사항(임상시험계획변경승인)              (자큐보정(JP1366)(자스타프라잔시트르산염) 기반 삼제요법의 헬리코박터 파일로리 양성 환자 대상 유효성 및 안전성 평가를 위한 제3상 임상시험계획승인(변경승인)),5.0,9.0,0,0,0,2,0,7.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"온코닉테라퓨틱스 투자판단관련주요경영사항(임상시험계획변경승인)              (자큐보정(JP1366)(자스타프라잔시트르산염) 기반 삼제요법의 헬리코박터 파일로리 양성 환자 대상 유효성 및 안전성 평가를 위한 제3상 임상시험계획승인(변경승인)) investment_decision 온코닉테라퓨틱스 '자큐보', 헬리코박터 제균 3상 승인 | 온코닉테라퓨틱스, 자큐보 '헬리코박터 제균' 임상3상 계획 승인 | 온코닉테라퓨틱스 '자큐보', 헬리코박터 제균 3상 IND 승인"
001040,CJ,lawsuit,소송등의제기ㆍ신청(일정금액이상의청구)(자회사의 주요경영사항)              ,5.0,0.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"CJ 소송등의제기ㆍ신청(일정금액이상의청구)(자회사의 주요경영사항)               lawsuit 허영만이 아낀 ‘타짜4’…컬래버 포스터 공개 | CJ대한통운, 물류업계 최초 ‘AI 휴머노이드’ 상용화 추진 | [오늘의 신상] CJ제일제당·롯데칠성·오뚜기·풀무원 신제품"
079160,CJ CGV,lawsuit,소송등의제기ㆍ신청(일정금액이상의청구)              ,5.0,0.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"CJ CGV 소송등의제기ㆍ신청(일정금액이상의청구)               lawsuit 9월 2일 주식시장 주요공시 | ""시청각장애인용 영화관 자막·해설 제공하라""…대법 10년 만에 결론 낸... | [인물+] 활기 되찾은 영화관, 'K씨어터' 탄력 받는 CGV 정종민"
027040,서울전자통신,paid_in_capital_increase,[기재정정]주요사항보고서(유상증자결정),5.0,-2.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"서울전자통신 [기재정정]주요사항보고서(유상증자결정) paid_in_capital_increase 9월 2일 주식시장 주요공시 | 패스파인더랩스-중소자영업총연합회 , AI 맞춤형 광고 플랫폼 ‘까까바... | 서울전자통신, 中 9800만 회원 하이즈왕과 K제품 유통 맞손"
069920,엑시온그룹,paid_in_capital_increase,증권발행결과(자율공시)              (제3자배정 유상증자),5.0,0.0,0,0,0,0,2,3.5,0,6,low_attention,no_rumor_signal,risk_noise_detected,"엑시온그룹 증권발행결과(자율공시)              (제3자배정 유상증자) paid_in_capital_increase 9월 2일 주식시장 주요공시 | [박정식의 국내 주식시황] 금리·유가 숨 고르기에 반도체 반등…기술적... | [공시] 좋은사람들 '거래정지', 현대자동차·한국비엔씨 '공매도 금지' ..."
069920,엑시온그룹,paid_in_capital_increase,증권발행결과(자율공시)              (제3자배정 유상증자),5.0,0.0,0,0,0,0,2,3.5,0,6,low_attention,no_rumor_signal,risk_noise_detected,"엑시온그룹 증권발행결과(자율공시)              (제3자배정 유상증자) paid_in_capital_increase 9월 2일 주식시장 주요공시 | [박정식의 국내 주식시황] 금리·유가 숨 고르기에 반도체 반등…기술적... | [공시] 좋은사람들 '거래정지', 현대자동차·한국비엔씨 '공매도 금지' ..."
268280,미원에스씨,major_shareholder_change,최대주주등소유주식변동신고서              ,5.0,3.0,1,0,0,0,0,6.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"미원에스씨 최대주주등소유주식변동신고서               major_shareholder_change 화학주 차별화 장세…에코앤드림·포스코퓨처엠 상승랠리 뚜렷 | 원자재 가격 안정화 호재…화학 업종 전반 매수 온기 확산 | [공시] 28일, 코스피 상장사 50개 종목 자사주 매수 신청"
069920,엑시온그룹,paid_in_capital_increase,[기재정정]주요사항보고서(유상증자결정),5.0,0.0,0,0,0,0,2,3.5,0,6,low_attention,no_rumor_signal,risk_noise_detected,"엑시온그룹 [기재정정]주요사항보고서(유상증자결정) paid_in_capital_increase 9월 2일 주식시장 주요공시 | [박정식의 국내 주식시황] 금리·유가 숨 고르기에 반도체 반등…기술적... | [공시] 좋은사람들 '거래정지', 현대자동차·한국비엔씨 '공매도 금지' ..."
069920,엑시온그룹,paid_in_capital_increase,[기재정정]주요사항보고서(유상증자결정),5.0,0.0,0,0,0,0,2,3.5,0,6,low_attention,no_rumor_signal,risk_noise_detected,"엑시온그룹 [기재정정]주요사항보고서(유상증자결정) paid_in_capital_increase 9월 2일 주식시장 주요공시 | [박정식의 국내 주식시황] 금리·유가 숨 고르기에 반도체 반등…기술적... | [공시] 좋은사람들 '거래정지', 현대자동차·한국비엔씨 '공매도 금지' ..."
086710,선진뷰티사이언스,lawsuit,소송등의판결ㆍ결정(일정금액이상의청구)              ,5.0,-3.0,0,0,0,0,2,3.5,0,6,low_attention,no_rumor_signal,risk_noise_detected,"선진뷰티사이언스 소송등의판결ㆍ결정(일정금액이상의청구)               lawsuit 9월 2일 주식시장 주요공시 | 수출은 사상 최대인데…색조·소재주 '주가 하락·외국인 이탈' | [공시]선진뷰티사이언스, 62억 채권가압류 피소"
300080,플리토,supply_contract,[기재정정]단일판매ㆍ공급계약체결              ,5.0,3.0,0,0,0,2,0,7.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"플리토 [기재정정]단일판매ㆍ공급계약체결               supply_contract 9월 2일 주식시장 주요공시 | 나를 대체할 AI를 가르쳐 돈 번다…커지는 ‘AI 전문지식 판매’ 시장, ... | 단순 챗봇 넘어 전문 의료 AI로… 아크릴, 해외 파트너십 결실 가시화"
213420,덕산네오룩스,paid_in_capital_increase,유상증자결정(종속회사의주요경영사항)              ,5.0,3.0,1,0,0,1,2,8.5,0,6,medium_attention,no_rumor_signal,risk_noise_detected,"덕산네오룩스 유상증자결정(종속회사의주요경영사항)               paid_in_capital_increase 9월 2일 주식시장 주요공시 | 코스피, 3.99% 급락 딛고 반등할까…美반도체주 강세 ‘훈풍’ | 현대차證 ""덕산네오룩스, 소재 확대로 성장…목표가는 5만1000원↓"""
003090,대웅,lawsuit,소송등의제기ㆍ신청(일정금액이상의청구)(자회사의 주요경영사항)              ,5.0,2.0,1,0,0,0,1,6.5,0,3,medium_attention,no_rumor_signal,risk_noise_detected,"대웅 소송등의제기ㆍ신청(일정금액이상의청구)(자회사의 주요경영사항)               lawsuit 대웅제약, 나보타 글로벌 파트너 교육 강화...22개국 40명 제주 집결 | [서울데이터랩]코스피, 장 초반 6614.66으로 반등…반도체 대형주 강세 | 대웅제약 'DWP213388', BTK 억제제 효능 재확인에 기대 뒤따른다"
247540,에코프로비엠,paid_in_capital_increase,권리락              (유상증자),5.0,-4.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,에코프로비엠 권리락              (유상증자) paid_in_capital_increase 9월 1주차 국내 ESG 핫클립 | 9월 2일 주식시장 주요공시 | [개장 전 주요 공시] 한화오션·현대자동차·에코프로비엠·인트론바이...
247540,에코프로비엠,paid_in_capital_increase,권리락              (유상증자),5.0,-4.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,에코프로비엠 권리락              (유상증자) paid_in_capital_increase 9월 1주차 국내 ESG 핫클립 | 9월 2일 주식시장 주요공시 | [개장 전 주요 공시] 한화오션·현대자동차·에코프로비엠·인트론바이...
247540,에코프로비엠,paid_in_capital_increase,권리락              (유상증자),5.0,-4.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,에코프로비엠 권리락              (유상증자) paid_in_capital_increase 9월 1주차 국내 ESG 핫클립 | 9월 2일 주식시장 주요공시 | [개장 전 주요 공시] 한화오션·현대자동차·에코프로비엠·인트론바이...
290650,엘앤씨바이오,paid_in_capital_increase,권리락              (유상증자),5.0,-3.0,0,0,1,0,1,5.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,엘앤씨바이오 권리락              (유상증자) paid_in_capital_increase 9월 2일 주식시장 주요공시 | 저점인 줄 알았는데…바이오 유증에 개미 '비명' | 톡신·필러·스킨부스터 19개사 매출 14.5%↑…이익률 0.9%p↓
290650,엘앤씨바이오,paid_in_capital_increase,권리락              (유상증자),5.0,-3.0,0,0,1,0,1,5.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,엘앤씨바이오 권리락              (유상증자) paid_in_capital_increase 9월 2일 주식시장 주요공시 | 저점인 줄 알았는데…바이오 유증에 개미 '비명' | 톡신·필러·스킨부스터 19개사 매출 14.5%↑…이익률 0.9%p↓
