stock_code,corp_name,event_type,report_nm,news_count,news_sentiment_score,hype_keyword_count,rumor_keyword_count,retail_keyword_count,positive_catalyst_keyword_count,risk_noise_keyword_count,social_attention_score,rumor_noise_score,risk_noise_score,attention_label,rumor_label,risk_label,source_text_sample
003490,대한항공,merger,정정신고서제출요구( 2026.06.25. 제출 증권신고서(합병) ),5.0,0.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"대한항공 정정신고서제출요구( 2026.06.25. 제출 증권신고서(합병) ) merger 롯데카드, 개인사업자·소기업 위한 '스카이패스' 법인카드 선봬 | 법인카드 혜택의 진화…롯데카드, 마일리지 적립 특화 상품으로 출장 수... | [이슈] 해외결제 '트래블카드' 열기 뜨겁다...체크는 하나, 신용은 현대"
020560,아시아나항공,merger,정정명령부과( 2026.06.26. 제출 주요사항보고서(회사합병 결정) ),5.0,6.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"아시아나항공 정정명령부과( 2026.06.26. 제출 주요사항보고서(회사합병 결정) ) merger 대한항공, 보안문화 워크숍 개최...사무라이본드 발행 | 상반기 국내 항공사 흔든 4가지 '위기' | 대한항공, 항공사 상장기업 브랜드평판 1위…한진칼·아시아나항공 順"
088790,진도,lawsuit,소송등의제기ㆍ신청(경영권분쟁소송)              ,5.0,0.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"진도 소송등의제기ㆍ신청(경영권분쟁소송)               lawsuit 칠곡군, 교육부 주관 EBS 자기주도학습센터 공모 선정 | 호남 반도체 팹 '속도전', 광주 군 공항 부지에 짓는다 | “군법회의 사형, 젠더 폭력…직권조사할 게 너무 많다” [안녕 진화위..."
001470,삼부토건,major_shareholder_change,최대주주변경              ,5.0,-2.0,0,0,0,0,0,3.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"삼부토건 최대주주변경               major_shareholder_change 7월 7일 개장 전 주요 공시 | [N2 모닝 경제 브리핑-7월 7일] 美 증시, 반도체주 반등에 일제히 상승…... | [속보] 삼부토건, 최대주주 한국자산신탁으로 변경…회생계획 출자전환..."
001470,삼부토건,major_shareholder_change,최대주주변경              ,5.0,-2.0,0,0,0,0,0,3.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"삼부토건 최대주주변경               major_shareholder_change 7월 7일 개장 전 주요 공시 | [N2 모닝 경제 브리핑-7월 7일] 美 증시, 반도체주 반등에 일제히 상승…... | [속보] 삼부토건, 최대주주 한국자산신탁으로 변경…회생계획 출자전환..."
023440,제이스코홀딩스,convertible_bond,주요사항보고서(전환사채권발행결정),5.0,-1.0,0,0,0,1,2,5.5,0,6,low_attention,no_rumor_signal,risk_noise_detected,"제이스코홀딩스 주요사항보고서(전환사채권발행결정) convertible_bond 제이스코홀딩스, 25억 규모 전환사채 발행 결정 | [대장간] 기업 간 분쟁 넘어 리스크 된 연강선재 공급난 | 건설용 철선 공급 '올스톱'…공사 현장 '초비상'"
322780,코퍼스코리아,lawsuit,주요사항보고서(소송등의제기),5.0,6.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"코퍼스코리아 주요사항보고서(소송등의제기) lawsuit [더벨][i-point] '신입사원 강회장' 흥행 코퍼스코리아, '지금우리학교는... | 차이커뮤니케이션, 에피소드컴퍼니·아티스트스튜디오와 콘텐츠 커머스... | 차이커뮤니케이션, AI 마케팅 기반 콘텐츠 커머스 합작법인 설립 나서"
004990,롯데지주,paid_in_capital_increase,유상증자결정(종속회사의주요경영사항)              ,5.0,1.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"롯데지주 유상증자결정(종속회사의주요경영사항)               paid_in_capital_increase [기자수첩] K-푸드 경영 후계자들의 시험대 | 농협, 제주농산물-양파 소비촉진 행사 진행 | [2026 상반기 리그테이블] ③KB증권, AA↑ 우량 회사채 '6년 연속' 지존(..."
049950,미래컴퍼니,supply_contract,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,5.0,4.0,0,0,0,2,0,7.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"미래컴퍼니 [기재정정]단일판매ㆍ공급계약체결(자율공시)               supply_contract 미래컴퍼니 수술로봇 '레보아이' 산업부 혁신제품 지정 | 미래컴퍼니 수술로봇 '레보아이', 산업부 혁신제품 신규 지정 | 미래컴퍼니, 레보아이 혁신제품 지정으로 공공시장 공략"
321370,센서뷰,paid_in_capital_increase,권리락              (유상증자),5.0,0.0,1,0,0,0,1,6.5,0,3,medium_attention,no_rumor_signal,risk_noise_detected,"센서뷰 권리락              (유상증자) paid_in_capital_increase '스페이스x 나스닥100 편입일' 관련주·ETF 반등 초관심 | 센서뷰, 7일 유상증자 권리락 발생 | 센서뷰 주가, 7월 6일 2,040원 2.05% 상승 마감"
236810,엔비티,earnings_guidance,영업실적등에대한전망(공정공시)              ,5.0,3.0,0,0,0,0,0,3.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"엔비티 영업실적등에대한전망(공정공시)               earnings_guidance 엔비티 ""올해 매출 1079억·영업이익 21억 전망"" | 엔비티, 광고 수요·매체 지면 연결...""오퍼월 광고 거래소 출범"" | 엔비티, 리워드 광고 거래소 '애디슨X' 출시"
025980,아난티,convertible_bond,주요사항보고서(전환사채권발행결정),5.0,-2.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"아난티 주요사항보고서(전환사채권발행결정) convertible_bond 아난티, 600억 규모 전환사채 발행 결정 | '미식. 캠핑. 포르쉐 드라이빙까지' 세영모빌리티가 제안하는 '포르쉐 ... | [가전 트렌드] 하츠, 마그네틱 휠 적용한 '휠라이트 인덕션' 출시 外"
018260,삼성에스디에스,major_shareholder_change,최대주주등소유주식변동신고서              ,5.0,10.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"삼성에스디에스 최대주주등소유주식변동신고서               major_shareholder_change 한화증권 ""삼성SDS, 클라우드 성장세에 호실적 기대…목표가↑"" | ""삼성에스디에스, 2분기 실적 기대 웃돌 것…목표가↑""-한화 | 삼성에스디에스, AI 데이터센터 구축으로 독보적 수익 구조 '완성'…""수..."
001470,삼부토건,major_shareholder_change,최대주주등소유주식변동신고서(최대주주변경시)              ,5.0,-2.0,0,0,0,0,0,3.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"삼부토건 최대주주등소유주식변동신고서(최대주주변경시)               major_shareholder_change 7월 7일 개장 전 주요 공시 | [N2 모닝 경제 브리핑-7월 7일] 美 증시, 반도체주 반등에 일제히 상승…... | [속보] 삼부토건, 최대주주 한국자산신탁으로 변경…회생계획 출자전환..."
001470,삼부토건,major_shareholder_change,최대주주등소유주식변동신고서(최대주주변경시)              ,5.0,-2.0,0,0,0,0,0,3.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"삼부토건 최대주주등소유주식변동신고서(최대주주변경시)               major_shareholder_change 7월 7일 개장 전 주요 공시 | [N2 모닝 경제 브리핑-7월 7일] 美 증시, 반도체주 반등에 일제히 상승…... | [속보] 삼부토건, 최대주주 한국자산신탁으로 변경…회생계획 출자전환..."
069460,대호에이엘,lawsuit,소송등의제기ㆍ신청(경영권분쟁소송)              ,5.0,0.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,"대호에이엘 소송등의제기ㆍ신청(경영권분쟁소송)               lawsuit [증권 뉴스브리핑] 금감원, 채권형 랩 위법운용 증권사에 배상책임 첫 ... | 6월 30일 주식시장 주요공시 | [N2 모닝 경제 브리핑-7월 1일] 美 증시, 반기 마지막 거래일 'AI 쏠림' 속..."
0126Z0,삼성에피스홀딩스,major_shareholder_change,최대주주등소유주식변동신고서              ,5.0,-2.0,0,0,0,0,1,3.5,0,3,low_attention,no_rumor_signal,risk_noise_detected,삼성에피스홀딩스 최대주주등소유주식변동신고서               major_shareholder_change [더벨][2026 상반기 제약바이오 마켓리뷰] 낮아진 주가 높아진 메자닌 매... | 사회공헌·기부에서 기후위기 대응까지…달라진 제약업계 ESG | [업앤다운]제약주 하락…대웅제약↑·삼성바이오로직스↓
002780,진흥기업,investment_decision,투자판단관련주요경영사항              ,5.0,2.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"진흥기업 투자판단관련주요경영사항               investment_decision [박정식의 국내 주식시황] 반도체 소부장을 중심으로 한 국내증시 상승... | [코스피·코스닥, SK하이닉스 셀트리온 푸드나무 일성건설 세종텔레콤 ... | 7월 7일 개장 전 주요 공시"
187870,디바이스,supply_contract,단일판매ㆍ공급계약체결(자율공시)              ,5.0,-1.0,0,0,0,2,0,7.5,0,0,medium_attention,no_rumor_signal,no_risk_noise,"디바이스 단일판매ㆍ공급계약체결(자율공시)               supply_contract 노타, AWS 자체 AI칩 ‘최적화’ 지원…경량화 서비스 전격 출시 | 삼성전자 2분기 영업이익 89.4조원…전년 동기 대비 1천810%↑ | 삼성전자, 2분기 영업이익 89조원 돌파… AI 반도체 호황에 '역대급 질주..."
006730,서부T&D,major_shareholder_change,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,5.0,4.0,0,0,0,1,0,5.5,0,0,low_attention,no_rumor_signal,no_risk_noise,"서부T&D [기재정정]최대주주변경을수반하는주식담보제공계약체결               major_shareholder_change [코스닥 기관] 반도체 대규모 교체매매…심텍 사고 테스·서진시스템 팔... | 오늘의 메모[7월 7일] | 서부T&D, 외국인 관광객 몰리자 웃었다…호텔 사업 '고공행진'"
276730,한울앤제주,convertible_bond,[기재정정]주요사항보고서(전환사채권발행결정),5.0,4.0,2,0,0,0,2,9.5,0,6,medium_attention,no_rumor_signal,risk_noise_detected,"한울앤제주 [기재정정]주요사항보고서(전환사채권발행결정) convertible_bond 지구온난화 장기화에 멈추지 않는 랠리... 여름 테마 '슈퍼 사이클' 진입... | '만성적자' 한울앤제주, 방산에 자기자본 2배 베팅 | [이격도과열 종목] 건설주·원유 ETN·화장품까지 들썩…과열 신호 포착..."
